OBJECTID,CITY_NAME,POP_1980,POP_1990,POP_2000,POP_2010,ALLCRASH,FCRASH,MACRASH,MICRASH,POCRASH,PDOCRASH,TPROPDMG,ALLINJS,TFATALITY,TMAJINJ,TMININJ,TPOSSINJ,TUNKINJ,ALCDRUGCR,ALCDRUGFCR,ALCDRUGMCR,ALCDRUGFAT,ALCDRUGMAJ,ALCDRUGINJ,ALCDRUGFI,ALCOCR,ALCOFCR,ALCOMCR,ALCOFAT,ALCOMAJ,ALCOINJ,ALCOFI,MOTOCR,MOTOFCR,MOTOMCR,MOTOFAT,MOTOMAJ,MOTOINJ,MOTOFI,PEDCR,PEDFCR,PEDMCR,PEDFAT,PEDMAJ,PEDINJ,PEDFI,BIKECR,BIKEFCR,BIKEMCR,BIKEFAT,BIKEMAJ,BIKEINJ,BIKEFI,SBUSCR,SBUSFCR,SBUSMCR,SBUSFAT,SBUSMAJ,SBUSINJ,SBUSFI,NBUSCR,NBUSFCR,NBUSMCR,NBUSFAT,NBUSMAJ,NBUSINJ,NBUSFI,TRKCR,TRKFCR,TRKMCR,TRKFAT,TRKMAJ,TRKINJ,TRKFI,HTRKCR,HTRKFCR,HTRKMCR,HTRKFAT,HTRKMAJ,HTRKINJ,HTRKFI,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,CITY_NUMBER,YEAR,REST_UPDATED,REST_UTC_OFFSET,AREA_ACRE,PERIMETER_METER,Shape__Area,Shape__Length
7029,Renwick,410,287,306,242,1,0,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6410,2013,2019-10-08T09:33:15.956Z,-05:00,641.220799388813,6438.00556,4827284.5390625,8780.88153758486
7030,Hardy,72,47,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,2013,2019-10-08T09:33:15.956Z,-05:00,291.647231362988,5239.36678,2194405.77734375,7144.83018811056
7031,Badger,653,569,610,561,5,1,0,0,0,4,28100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,345,2013,2019-10-08T09:33:15.956Z,-05:00,723.584343636832,7681.80089,5410698.55859375,10436.8644969
7032,Duncombe,504,488,474,410,6,0,0,0,0,6,32500,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,2130,2013,2019-10-08T09:33:15.956Z,-05:00,1249.40766418862,11544.36859,9299201.421875,15644.7686414658
7033,Lehigh,654,536,497,416,11,0,0,2,1,8,48700,3,0,0,2,1,0,3,0,0,0,0,3,3,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,2,0,0,0,0,1,1,0,0,2,0,1,2,0,2,2,1,0,4290,2013,2019-10-08T09:33:15.956Z,-05:00,1380.87864699376,9458.31225,10241280.265625,12804.3974399306
7034,Plainfield,469,455,438,436,1,0,0,0,0,1,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6082,2013,2019-10-08T09:33:15.956Z,-05:00,217.62939365159,4620.61243,1639303.58203125,6304.39454087628
7035,Allison,1132,1000,1006,1029,1,0,0,0,0,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,112,2013,2019-10-08T09:33:15.956Z,-05:00,1864.45478067482,11268.86507,14002467.5976563,15355.5046010401
7036,Aredale,88,88,89,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2013,2019-10-08T09:33:15.956Z,-05:00,646.495806275169,6470.0563,4867962.8515625,8825.45864913969
7037,Nevada,5912,6009,6658,6798,41,0,1,6,4,30,273000,23,0,2,13,8,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,4,0,0,0,0,4,4,9,8,10,1,3,2,1,1,2,0,2,2,0,0,1,4,4,6,4,6,7,4,3,2,5405,2013,2019-10-08T09:33:15.956Z,-05:00,3111.41502696625,27786.83917,22828792.0390625,37404.5377334924
7038,Randall,171,161,148,173,4,0,0,1,0,3,45500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6320,2013,2019-10-08T09:33:15.956Z,-05:00,251.405646224116,4364.31767,1857391.01171875,5897.85712282928
7039,McCallsburg,304,292,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,2013,2019-10-08T09:33:15.956Z,-05:00,308.24695218847,5044.84567,2272145.4765625,6807.01751623702
7040,Roland,1005,1035,1324,1284,3,0,0,2,1,0,17819,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,6597,2013,2019-10-08T09:33:15.956Z,-05:00,734.002224905246,8163.25102,5410661.04296875,11014.1849055636
7041,Story City,2762,2959,3228,3431,26,0,0,3,1,22,174400,6,0,0,5,1,0,2,0,0,0,0,3,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,1,3,2,4,1,5,0,0,4,3,0,1,3,5,5,3,1,1,7430,2013,2019-10-08T09:33:15.956Z,-05:00,1649.09615186288,17607.50575,12164123.5664063,23770.3475980728
7042,Gilbert,805,796,987,1082,6,0,0,0,0,6,23950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,1,0,2,1,0,1,2902,2013,2019-10-08T09:33:15.956Z,-05:00,549.927859093708,7191.15129,4046205.2890625,9694.41615279066
7043,Harcourt,347,306,340,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257,2013,2019-10-08T09:33:15.956Z,-05:00,645.317519183179,6461.67164,4771279.6640625,8733.93516423313
7044,Inwood,755,824,875,814,5,0,0,0,1,4,20700,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,3700,2013,2019-10-08T09:33:15.956Z,-05:00,897.816880817138,7727.39956,6864585.7421875,10618.472237616
7045,Arnolds Park,1051,953,1162,1126,30,0,0,0,4,26,194763,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1,1,2,0,1,3,1,6,3,2,1,6,4,0,0,1,1,2,5,10,3,3,4,1,0,232,2013,2019-10-08T09:33:15.956Z,-05:00,1151.70832859238,23050.49295,8820362.140625,31704.9047763244
7046,Spirit Lake,3976,3872,4261,4840,89,0,3,11,16,59,411695,36,0,3,11,20,2,3,0,0,0,0,4,4,2,0,0,0,0,3,3,3,0,2,0,2,1,1,1,0,1,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,1,0,0,0,0,1,1,4,4,3,4,4,15,17,9,7,5,8,9,4,0,1,3,7,13,18,17,17,5,2,2,7185,2013,2019-10-08T09:33:15.956Z,-05:00,2608.1799374958,44324.03949,20011314.515625,61048.4808389545
7047,Woolstock,235,212,204,168,2,0,0,0,0,2,40000,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8550,2013,2019-10-08T09:33:15.956Z,-05:00,667.932125506917,6579.37873,4986513.546875,8935.85825188579
7048,Vincent,207,185,158,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,2013,2019-10-08T09:33:15.956Z,-05:00,162.802316196071,4303.48141,1216436.3046875,5848.14485953522
7049,Milford,2076,2170,2474,2898,2,0,0,0,0,2,11500,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5057,2013,2019-10-08T09:33:15.956Z,-05:00,1311.8820247676,28831.42607,10038473.5859375,39651.6012730605
7050,Melvin,277,250,243,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950,2013,2019-10-08T09:33:15.956Z,-05:00,100.720694790802,3997.43082,769524.8359375,5491.44766913381
7051,Fostoria,261,205,230,231,3,0,0,0,1,2,22500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2712,2013,2019-10-08T09:33:15.956Z,-05:00,314.80628932475,4821.86724,2401746.33984375,6624.60766086325
7052,Algona,6289,6015,5741,5560,85,0,0,6,19,60,542100,38,0,0,10,28,0,6,0,0,0,0,7,7,5,0,0,0,0,6,6,1,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,5,5,3,0,0,0,0,3,3,4,5,5,5,8,8,10,8,8,7,9,8,3,1,1,7,10,10,14,20,10,8,0,1,85,2013,2019-10-08T09:33:15.956Z,-05:00,2806.65168377008,29668.51866,21297419.875,40612.3966887622
7053,Primghar,1050,950,891,909,5,0,0,0,0,5,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,6240,2013,2019-10-08T09:33:15.956Z,-05:00,855.451087100604,10763.86068,6493923.21484375,14742.4554900984
7054,Hartley,1700,1632,1733,1672,13,0,0,0,0,13,62581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,1,2,1,2,0,1,0,0,2,2,0,3,2,2,0,1,3305,2013,2019-10-08T09:33:15.956Z,-05:00,841.327051906791,8750.79282,6405755.14453125,11999.9636623718
7055,Otho,692,529,571,542,2,0,0,1,0,1,7000,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5792,2013,2019-10-08T09:33:15.956Z,-05:00,282.563591873808,4808.44298,2099906.6640625,6516.2805668123
7056,Stanhope,492,447,488,422,5,0,0,0,0,5,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,7257,2013,2019-10-08T09:33:15.956Z,-05:00,623.515318388679,6346.43236,4614157.74609375,8581.96293356916
7057,West Union,2783,2490,2549,2486,24,0,1,0,3,20,109400,5,0,1,1,2,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,1,0,0,0,0,1,1,4,2,5,2,2,0,2,1,1,2,2,1,2,0,0,3,2,1,9,2,2,0,0,3,8295,2013,2019-10-08T09:33:15.956Z,-05:00,1763.06268839327,13741.8129,13329005.5429688,18793.8935099678
7058,Monmouth,210,169,180,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,2013,2019-10-08T09:33:15.956Z,-05:00,362.983328619431,4859.03429,2668019.6640625,6548.52387217799
7059,Center Junction,182,166,131,111,1,0,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1197,2013,2019-10-08T09:33:15.956Z,-05:00,353.566224296091,4790.759,2602149.61328125,6460.40543293978
7060,Preston,1142,1025,949,1012,6,0,0,0,3,3,38088,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,6235,2013,2019-10-08T09:33:15.956Z,-05:00,540.445289879679,10682.91948,3969157.32421875,14390.4097160131
7061,Onslow,218,216,223,197,2,0,0,0,0,2,27063,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5720,2013,2019-10-08T09:33:15.956Z,-05:00,124.920949476677,3661.39884,919118.0703125,4939.8149520061
7062,Ocheyedan,599,539,536,490,4,0,0,0,2,2,21200,4,0,0,0,2,2,1,0,0,0,0,2,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5650,2013,2019-10-08T09:33:15.956Z,-05:00,723.49502475977,9358.2925,5551309.40625,12889.6745310547
7063,Manning,1609,1484,1490,1500,1,0,0,0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4702,2013,2019-10-08T09:33:15.956Z,-05:00,1668.31368392191,12947.4674,12198475.6015625,17399.0135820724
7064,Maxwell,783,788,807,920,7,0,0,4,1,2,39000,7,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,4865,2013,2019-10-08T09:33:15.956Z,-05:00,702.065030873614,7783.53611,5130491.265625,10457.4520663319
7065,Rhodes,367,272,294,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6422,2013,2019-10-08T09:33:15.956Z,-05:00,655.360313683046,6928.2799,4794601.609375,9316.1156882668
7066,Collins,451,455,499,495,4,0,0,0,0,4,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1477,2013,2019-10-08T09:33:15.956Z,-05:00,284.226580655779,4818.21211,2077742.63671875,6475.80834724339
7067,Bode,406,335,327,302,1,0,0,0,0,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,722,2013,2019-10-08T09:33:15.956Z,-05:00,290.48476296822,4897.95305,2189683.8046875,6688.4134247449
7068,Ferguson,173,166,126,126,1,0,0,0,1,0,1000,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2532,2013,2019-10-08T09:33:15.956Z,-05:00,156.195931217403,3170.76163,1143129.8984375,4263.97755455347
7069,Paullina,1224,1134,1124,1056,5,0,0,2,0,3,29672,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,5927,2013,2019-10-08T09:33:15.956Z,-05:00,540.069839006394,11533.23002,4085735.84375,15766.6418762968
7070,Sanborn,1398,1345,1353,1404,9,0,2,0,1,6,93850,9,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,1,0,1,1,0,0,0,0,4,0,0,3,1,1,0,0,6775,2013,2019-10-08T09:33:15.956Z,-05:00,1199.20069840886,10719.47892,9131205.16796875,14702.5478871525
7071,Archer,134,145,126,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2013,2019-10-08T09:33:15.956Z,-05:00,55.0840518288951,2074.9885,418538.4765625,2842.12440098775
7072,Aurelia,1143,1034,1062,1036,3,0,0,1,0,2,65500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,310,2013,2019-10-08T09:33:15.956Z,-05:00,649.165683595069,6677.74481,4869312.890625,9090.7483563858
7073,Larrabee,169,175,149,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,2013,2019-10-08T09:33:15.956Z,-05:00,85.2303661040652,2766.51659,642346.6328125,3777.61671662465
7074,Sutherland,897,714,707,649,2,0,1,0,0,1,5700,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7507,2013,2019-10-08T09:33:15.956Z,-05:00,543.559771058006,8246.06938,4111195.09375,11271.6926116712
7075,Thompson,668,498,596,502,2,0,0,0,0,2,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7635,2013,2019-10-08T09:33:15.956Z,-05:00,533.692795398841,6240.24279,4088541.90234375,8586.15769655356
